Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomePerAge,PromotionLag,Attrition
26.0,2,2,5.0,3.0,4,4.0,0,2.0,1.0,8,3.0,2,2966.0,0.0,0,18.0,4.0,0.0,5.0,2.0,3.0,4.0,2.0,0.0,0.0,0.6667,114.08,0.0,0
34.0,0,2,19.0,3.0,2,1.0,1,4.0,2.0,7,4.0,2,5304.0,8.0,1,13.0,2.0,0.0,9.0,3.0,2.0,5.0,2.0,0.0,4.0,0.5,156.0,0.0,1
46.0,2,2,3.0,3.0,5,1.0,0,4.0,4.0,7,1.0,0,13225.0,2.0,0,12.0,4.0,1.0,25.0,4.5,3.0,18.0,14.5,2.0,8.0,0.6923,287.5,0.0,0
38.0,1,1,2.0,2.0,3,3.0,0,2.0,1.0,2,2.0,1,2468.0,4.0,0,14.0,2.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,5.0,0.6,64.95,0.0,0
55.0,2,1,1.0,4.0,3,2.0,1,4.0,4.0,5,4.0,0,14732.0,2.0,0,13.0,4.0,2.0,28.5,4.0,4.0,7.0,7.0,0.0,0.0,0.2373,267.85,0.0,0
39.0,2,2,2.0,5.0,1,1.0,1,4.0,3.0,7,3.0,2,7880.0,0.0,0,18.0,4.0,0.0,9.0,3.0,3.0,8.0,7.0,0.0,7.0,0.8,202.05,0.0,0
40.0,0,2,28.0,3.0,4,3.0,1,1.0,3.0,7,1.0,0,10932.0,3.0,0,15.0,3.0,1.0,20.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0476,273.3,0.0,0
34.0,1,2,2.0,4.0,2,3.0,0,3.0,1.0,8,3.0,1,2231.0,6.0,0,18.0,4.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,0.5714,65.62,0.0,0
29.0,2,1,25.0,5.0,5,3.0,0,2.0,1.0,6,2.0,1,2546.0,5.0,0,16.0,2.0,0.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,0.2857,87.79,0.0,1
56.0,2,1,7.0,2.0,5,4.0,1,3.0,1.0,2,3.0,1,2339.0,8.0,0,11.0,4.0,1.0,14.0,4.0,1.0,10.0,9.0,7.5,8.0,0.6667,41.77,0.0,1
32.0,2,2,1.0,4.0,3,2.0,1,2.0,1.0,8,2.0,1,2269.0,0.0,0,14.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.5,70.91,0.0,0
53.0,2,1,24.0,4.0,3,2.0,1,4.0,3.0,0,4.0,1,7005.0,3.0,0,15.0,3.0,0.0,11.0,2.0,3.0,4.0,3.0,1.0,2.0,0.3333,132.17,0.0,0
23.0,2,1,6.0,3.0,1,3.0,1,4.0,1.0,2,1.0,1,1601.0,1.0,1,21.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,69.61,0.0,1
35.0,0,2,8.0,2.0,2,3.0,0,2.0,3.0,7,4.0,1,10377.0,4.0,1,11.0,2.0,1.0,16.0,4.5,2.0,13.0,2.0,4.0,12.0,0.7647,296.49,2.0,0
48.0,2,1,6.0,3.0,1,1.0,1,2.0,2.0,0,3.0,2,4240.0,2.0,0,13.0,4.0,0.0,19.0,0.5,3.0,2.0,2.0,2.0,2.0,0.1,88.33,0.0,0
26.0,0,2,29.0,2.0,3,2.0,1,1.0,2.0,7,1.0,2,4969.0,8.0,0,18.0,4.0,0.0,7.0,4.5,3.0,2.0,2.0,2.0,2.0,0.25,191.12,0.0,1
35.0,1,1,1.0,3.0,3,2.0,1,3.0,1.0,6,1.0,1,2194.0,4.0,0,13.0,4.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,0.5,62.69,0.0,0
35.0,1,1,18.0,4.0,1,3.0,1,3.0,2.0,0,3.0,1,5689.0,1.0,1,14.0,4.0,2.0,10.0,2.0,4.0,10.0,2.0,0.0,2.0,0.9091,162.54,0.0,0
38.0,2,1,1.0,1.0,1,3.0,0,3.0,1.0,6,1.0,2,2619.0,3.0,0,17.0,4.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,68.92,0.0,0
55.0,2,2,18.0,5.0,1,1.0,0,3.0,4.0,3,2.0,2,16835.0,3.0,0,23.0,4.0,0.0,28.5,2.0,3.0,10.0,9.0,7.0,7.0,0.339,306.09,0.0,0
37.0,2,2,2.0,3.0,2,4.0,1,3.0,2.0,7,3.0,1,9602.0,4.0,1,11.0,3.0,1.0,17.0,3.0,2.0,3.0,0.0,1.0,0.0,0.1667,259.51,1.0,0
30.0,2,2,9.0,3.0,3,2.0,1,3.0,1.0,8,4.0,2,1081.0,1.0,0,13.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.5,36.03,0.0,1
51.0,2,2,26.0,4.0,2,1.0,0,3.0,4.0,3,3.0,1,16307.0,2.0,0,14.0,3.0,1.0,28.5,2.0,2.0,18.0,6.0,4.0,14.5,0.6102,319.75,0.0,0
31.0,1,1,7.0,2.0,1,3.0,0,2.0,3.0,4,3.0,1,8943.0,1.0,0,24.0,1.0,1.0,10.0,2.0,3.0,10.0,9.0,7.5,9.0,0.9091,288.48,0.0,0
57.0,2,2,29.0,3.0,2,1.0,1,2.0,4.0,3,4.0,0,14118.0,3.0,0,12.0,3.0,1.0,28.5,3.0,2.0,1.0,0.0,0.0,0.0,0.0339,247.68,0.0,0
32.0,2,1,9.0,4.0,1,1.0,0,3.0,2.0,6,4.0,1,6322.0,1.0,1,12.0,4.0,1.0,6.0,2.0,2.0,6.0,4.0,0.0,5.0,0.8571,197.56,0.0,0
41.0,2,1,12.0,4.0,1,2.0,1,3.0,1.0,2,4.0,1,4766.0,3.0,1,11.0,1.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.1429,116.24,0.0,0
38.0,1,1,2.0,2.0,1,4.0,1,3.0,1.0,2,4.0,1,1702.0,1.0,1,23.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.5,44.79,0.0,0
27.0,1,1,2.0,3.0,3,4.0,1,3.0,1.0,6,4.0,2,2580.0,2.0,0,13.0,3.0,0.0,6.0,0.5,2.0,4.0,2.0,1.0,2.0,0.5714,95.56,0.0,0
37.0,0,2,9.0,4.0,3,1.0,1,3.0,3.0,7,2.0,0,8834.0,1.0,0,13.0,4.0,1.0,9.0,4.5,3.0,9.0,5.0,7.0,7.0,0.9,238.76,2.0,0
44.0,2,2,1.0,5.0,2,2.0,0,3.0,2.0,7,1.0,0,5454.0,5.0,1,21.0,3.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,3.0,0.4,123.95,0.0,0
29.0,2,1,21.0,4.0,1,2.0,0,4.0,3.0,4,1.0,0,9980.0,1.0,0,11.0,3.0,1.0,10.0,1.0,3.0,10.0,9.0,7.5,8.0,0.9091,344.14,0.0,0
35.0,2,2,1.0,4.0,2,3.0,1,2.0,2.0,7,1.0,2,4312.0,0.0,0,14.0,2.0,0.0,16.0,2.0,3.0,15.0,13.0,2.0,8.0,0.8824,123.2,0.0,0
30.0,2,1,16.0,1.0,1,2.0,1,3.0,1.0,6,4.0,1,2862.0,1.0,0,12.0,2.0,1.0,10.0,2.0,2.0,10.0,0.0,0.0,8.0,0.9091,95.4,0.0,0
38.0,2,1,2.0,2.0,3,4.0,0,2.0,3.0,4,3.0,1,7756.0,3.0,1,19.0,4.0,1.0,10.0,4.5,4.0,5.0,4.0,0.0,2.0,0.4545,204.11,0.0,0
34.0,2,2,9.0,1.0,1,2.0,0,3.0,2.0,7,3.0,1,5714.0,1.0,0,20.0,1.0,0.0,6.0,3.0,2.0,6.0,5.0,1.0,3.0,0.8571,168.06,0.0,0
42.0,2,2,5.0,2.0,2,4.0,1,3.0,5.0,3,3.0,1,18303.0,6.0,0,13.0,2.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0455,435.79,0.0,0
48.0,2,1,4.0,3.0,1,4.0,1,3.0,3.0,4,4.0,2,7898.0,1.0,0,11.0,3.0,0.0,11.0,2.0,3.0,10.0,9.0,0.0,8.0,0.8333,164.54,0.0,0
39.0,2,1,2.0,4.0,5,4.0,0,2.0,2.0,0,3.0,2,4553.0,1.0,0,11.0,1.0,0.0,20.0,4.0,3.0,18.0,7.0,7.5,10.0,0.8571,116.74,0.5,0
49.0,0,1,18.0,4.0,1,4.0,1,3.0,2.0,4,4.0,0,6804.0,1.0,1,15.0,1.0,2.0,7.0,0.5,3.0,7.0,7.0,1.0,7.0,0.875,138.86,0.0,0
41.0,2,2,6.0,3.0,1,4.0,0,3.0,3.0,3,4.0,2,13591.0,3.0,1,18.0,3.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0588,331.49,0.0,0
30.0,2,0,9.0,3.0,0,3.0,1,3.0,2.0,1,4.0,1,6347.0,0.0,1,19.0,4.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,7.0,0.8462,211.57,0.0,0
40.0,0,1,16.0,2.0,1,3.0,1,3.0,1.0,6,3.0,0,3544.0,8.5,0,16.0,2.0,1.0,6.0,0.5,3.0,4.0,2.0,0.0,0.0,0.5714,88.6,0.0,0
31.0,1,2,1.0,4.0,1,2.0,0,1.0,1.0,8,3.0,2,1359.0,1.0,0,12.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.5,43.84,0.0,1
44.0,2,0,1.0,4.0,1,1.0,0,2.0,2.0,1,3.0,2,5985.0,4.0,0,11.0,2.0,0.0,10.0,1.0,4.0,2.0,2.0,0.0,2.0,0.1818,136.02,0.0,0
29.0,2,1,7.0,1.0,3,1.0,0,2.0,1.0,2,4.0,0,2532.0,6.0,0,14.0,3.0,2.5,8.0,4.5,3.0,4.0,3.0,0.0,3.0,0.4444,87.31,0.0,0
38.0,1,1,6.0,4.0,1,1.0,1,2.0,2.0,4,3.0,1,5321.0,2.0,0,11.0,4.0,1.0,10.0,1.0,3.0,8.0,3.0,7.0,7.0,0.7273,140.03,4.0,0
41.0,1,2,1.0,3.0,2,3.0,0,3.0,2.0,7,1.0,0,4103.0,0.0,0,17.0,4.0,1.0,10.0,2.0,3.0,9.0,3.0,1.0,7.0,0.8182,100.07,0.0,0
33.0,2,2,1.0,3.0,3,1.0,1,4.0,2.0,7,1.0,0,4037.0,1.0,0,22.0,1.0,1.0,9.0,4.5,3.0,9.0,8.0,0.0,8.0,0.9,122.33,0.0,0
44.0,2,1,7.0,3.0,3,2.0,0,3.0,5.0,5,4.0,0,19049.0,0.0,1,14.0,4.0,1.0,23.0,4.0,2.0,18.0,7.0,1.0,10.0,0.75,432.93,0.0,0
36.0,0,1,8.0,3.0,1,1.0,0,4.0,3.0,5,1.0,1,11713.0,8.5,0,14.0,1.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,5.0,0.7273,325.36,0.0,0
34.0,2,2,2.0,3.0,4,4.0,1,3.0,2.0,7,4.0,2,6274.0,1.0,0,22.0,3.0,0.0,6.0,4.5,3.0,6.0,5.0,1.0,4.0,0.8571,184.53,0.0,0
46.0,2,2,2.0,4.0,2,2.0,0,3.0,5.0,3,1.0,2,18947.0,3.0,0,12.0,4.0,0.0,22.0,2.0,2.0,2.0,2.0,2.0,1.0,0.087,411.89,0.0,0
44.0,0,1,17.0,3.0,1,4.0,1,1.0,1.0,6,3.0,2,2290.0,2.0,0,13.0,4.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,52.05,0.0,0
35.0,0,1,8.0,4.0,1,3.0,0,3.0,2.0,0,3.0,1,4148.0,1.0,0,12.0,4.0,1.0,15.0,4.5,3.0,14.0,11.0,2.0,9.0,0.875,118.51,0.0,0
29.0,2,1,1.0,2.0,1,2.0,0,2.0,1.0,2,1.0,1,2319.0,1.0,1,11.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.5,79.97,0.0,1
38.0,2,1,1.0,4.0,1,2.0,0,4.0,2.0,0,4.0,2,7625.0,0.0,0,13.0,3.0,0.0,10.0,4.0,2.0,9.0,7.0,1.0,8.0,0.8182,200.66,0.0,0
53.0,2,1,13.0,2.0,3,4.0,0,4.0,2.0,4,1.0,0,4450.0,1.0,0,11.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,0.6667,83.96,0.0,0
50.0,2,1,4.0,1.0,1,1.0,1,3.0,5.0,5,2.0,0,19144.0,3.0,0,14.0,1.0,2.0,28.0,4.0,2.0,10.0,4.0,1.0,6.0,0.3448,382.88,0.0,0
37.0,1,2,21.0,2.0,3,3.0,0,3.0,1.0,8,4.0,1,2973.0,5.0,0,15.0,2.0,1.0,10.0,3.0,3.0,5.0,4.0,0.0,0.0,0.4545,80.35,0.0,0
37.0,2,1,10.0,4.0,3,4.0,1,3.0,2.0,4,1.0,2,4213.0,1.0,0,15.0,2.0,0.0,10.0,4.0,1.0,10.0,3.0,0.0,8.0,0.9091,113.86,0.0,1
38.0,2,1,23.0,4.0,1,4.0,1,3.0,2.0,0,4.0,0,5745.0,8.5,0,14.0,2.0,1.0,10.0,2.0,3.0,2.0,2.0,1.0,2.0,0.1818,151.18,0.0,0
28.0,2,1,1.0,3.0,1,1.0,1,2.0,1.0,6,3.0,0,1563.0,1.0,0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5,55.82,0.0,0
55.0,1,1,2.0,1.0,1,4.0,1,3.0,3.0,4,2.0,1,10976.0,3.0,0,18.0,2.0,1.0,23.0,4.0,3.0,3.0,2.0,1.0,2.0,0.125,199.56,0.0,0
38.0,2,1,17.0,1.0,1,3.0,0,2.0,3.0,0,3.0,1,8823.0,0.0,0,18.0,1.0,1.0,20.0,4.0,2.0,18.0,9.0,1.0,9.0,0.8571,232.18,0.0,0
45.0,2,2,2.0,3.0,2,1.0,0,1.0,5.0,3,2.0,2,18824.0,2.0,1,16.0,1.0,0.0,26.0,2.0,3.0,18.0,10.0,1.0,11.0,0.6667,418.31,0.0,1
31.0,2,0,18.0,5.0,0,4.0,1,4.0,1.0,1,1.0,1,2956.0,0.0,0,17.0,3.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.3333,95.35,0.0,1
43.0,2,1,2.0,2.0,3,4.0,0,4.0,1.0,6,3.0,0,2645.0,1.0,0,12.0,4.0,2.0,6.0,3.0,2.0,5.0,3.0,1.0,4.0,0.7143,61.51,0.0,0
40.0,2,1,1.0,4.0,1,1.0,1,3.0,4.0,3,1.0,0,16823.0,2.0,0,11.0,1.0,1.0,22.0,3.0,3.0,18.0,7.0,7.5,14.5,0.7826,420.58,0.5,0
30.0,2,2,12.0,3.0,5,2.0,0,3.0,2.0,7,3.0,2,6577.0,0.0,0,11.0,2.0,0.0,6.0,4.5,3.0,5.0,4.0,4.0,4.0,0.7143,219.23,0.0,0
28.0,2,2,26.0,3.0,1,3.0,1,2.0,2.0,7,1.0,1,4724.0,1.0,0,11.0,3.0,1.0,5.0,0.5,3.0,5.0,3.0,0.0,4.0,0.8333,168.71,0.0,0
18.0,1,2,3.0,2.0,3,2.0,0,3.0,1.0,8,4.0,2,1569.0,1.0,1,12.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,87.17,0.0,1
28.0,2,1,2.0,4.0,1,1.0,1,3.0,1.0,2,3.0,2,3485.0,2.0,0,11.0,3.0,0.0,5.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,124.46,0.0,1
39.0,2,2,3.0,2.0,3,4.0,0,3.0,2.0,7,3.0,1,5238.0,4.0,1,18.0,1.0,0.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0769,134.31,0.0,1
25.0,1,1,2.0,1.0,1,4.0,1,4.0,2.0,4,3.0,0,5206.0,1.0,0,17.0,3.0,2.0,7.0,4.5,3.0,7.0,7.0,0.0,7.0,0.875,208.24,0.0,0
33.0,2,2,8.0,4.0,1,1.0,1,3.0,2.0,7,1.0,1,6392.0,2.0,0,13.0,4.0,1.0,8.0,4.5,1.0,2.0,2.0,2.0,2.0,0.2222,193.7,0.0,0
28.0,2,2,13.0,2.0,2,4.0,0,3.0,2.0,7,3.0,2,9854.0,3.0,1,11.0,4.0,0.0,6.0,0.5,3.0,2.0,0.0,2.0,2.0,0.2857,351.93,2.0,1
60.0,1,2,28.0,3.0,2,3.0,0,2.0,3.0,7,1.0,1,10266.0,4.0,0,19.0,4.0,0.0,22.0,4.5,4.0,18.0,13.0,7.5,11.0,0.7826,171.1,0.0,0
42.0,1,2,12.0,3.0,1,3.0,1,3.0,4.0,7,1.0,2,13758.0,0.0,1,12.0,2.0,0.0,22.0,2.0,2.0,18.0,9.0,7.5,14.0,0.7826,327.57,0.0,1
34.0,2,1,8.0,2.0,3,2.0,0,3.0,2.0,0,3.0,2,6142.0,3.0,0,11.0,4.0,0.0,10.0,2.0,3.0,5.0,1.0,4.0,3.0,0.4545,180.65,3.0,0
47.0,2,2,2.0,2.0,2,3.0,0,3.0,2.0,7,4.0,1,4537.0,0.0,1,22.0,1.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,0.7778,96.53,1.0,0
56.0,2,1,9.0,3.0,3,3.0,1,3.0,4.0,0,4.0,1,11103.0,7.0,0,11.0,3.0,0.0,28.5,1.0,2.0,10.0,7.0,1.0,1.0,0.339,198.27,0.0,0
32.0,0,1,5.0,4.0,5,2.0,1,3.0,1.0,6,2.0,2,2718.0,2.0,0,14.0,2.0,0.0,12.0,3.0,3.0,7.0,7.0,0.0,7.0,0.5385,84.94,0.0,0
49.0,2,1,4.0,2.0,3,1.0,1,2.0,5.0,3,3.0,1,18711.0,2.0,0,13.0,3.0,1.0,23.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0417,381.86,0.0,0
37.0,1,1,9.0,3.0,3,2.0,1,3.0,1.0,6,4.0,1,2326.0,1.0,1,12.0,3.0,2.5,4.0,3.0,2.0,4.0,2.0,1.0,2.0,0.8,62.86,0.0,0
41.0,1,2,4.0,3.0,2,1.0,1,3.0,2.0,7,2.0,2,9355.0,1.0,0,18.0,3.0,0.0,8.0,4.5,3.0,8.0,7.0,7.0,7.0,0.8889,228.17,0.0,1
37.0,2,1,10.0,3.0,3,3.0,0,3.0,1.0,2,1.0,1,3452.0,6.0,0,20.0,2.0,1.0,17.0,3.0,3.0,5.0,4.0,0.0,3.0,0.2778,93.3,0.0,0
28.0,1,2,7.0,3.0,1,3.0,1,3.0,2.0,7,1.0,2,4898.0,0.0,0,14.0,4.0,0.0,5.0,4.5,3.0,4.0,2.0,1.0,3.0,0.6667,174.93,0.0,0
27.0,1,1,15.0,3.0,1,4.0,0,2.0,1.0,6,1.0,1,4774.0,0.0,0,19.0,4.0,1.0,8.0,2.0,2.0,7.0,6.0,7.0,3.0,0.7778,176.81,1.0,0
34.0,2,1,2.0,4.0,1,4.0,1,2.0,1.0,6,3.0,0,2768.0,3.0,0,12.0,3.0,1.0,14.0,3.0,3.0,7.0,3.0,5.0,7.0,0.4667,81.41,2.0,0
37.0,2,1,1.0,3.0,1,4.0,0,2.0,2.0,4,4.0,1,6474.0,1.0,0,13.0,2.0,1.0,14.0,2.0,2.0,14.0,8.0,3.0,11.0,0.9333,174.97,0.0,0
59.0,1,2,1.0,1.0,1,1.0,0,2.0,2.0,7,3.0,2,5473.0,7.0,0,11.0,4.0,0.0,20.0,2.0,2.0,4.0,3.0,1.0,3.0,0.1905,92.76,0.0,0
31.0,2,1,7.0,4.0,1,4.0,1,3.0,2.0,2,4.0,0,5915.0,3.0,0,22.0,4.0,1.0,10.0,3.0,2.0,7.0,7.0,1.0,7.0,0.6364,190.81,0.0,0
31.0,2,1,1.0,4.0,3,3.0,1,3.0,1.0,6,2.0,2,2501.0,1.0,0,17.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.5,80.68,0.0,0
36.0,2,1,3.0,3.0,5,3.0,1,3.0,2.0,6,2.0,2,4485.0,4.0,0,12.0,4.0,0.0,10.0,2.0,3.0,8.0,0.0,7.0,7.0,0.7273,124.58,7.0,0
27.0,2,1,8.0,3.0,3,2.0,0,4.0,1.0,6,3.0,1,3517.0,7.0,0,17.0,1.0,0.0,5.0,0.5,3.0,3.0,2.0,0.0,2.0,0.5,130.26,0.0,0
40.0,2,1,14.0,3.0,3,3.0,1,2.0,5.0,5,3.0,2,19626.0,1.0,0,14.0,1.0,0.0,21.0,2.0,4.0,18.0,7.0,4.0,9.0,0.8182,490.65,0.0,0
25.0,2,1,1.0,3.0,1,1.0,0,3.0,2.0,4,3.0,1,4898.0,0.0,0,12.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,0.6667,195.92,0.0,0
41.0,0,2,10.0,2.0,1,4.0,1,3.0,2.0,7,4.0,2,6230.0,7.0,0,14.0,4.0,0.0,16.0,3.0,3.0,14.0,3.0,1.0,10.0,0.8235,151.95,0.0,0
50.0,1,2,1.0,4.0,1,2.0,1,3.0,2.0,7,3.0,0,6728.0,7.0,0,12.0,4.0,2.0,12.0,3.0,3.0,6.0,3.0,0.0,1.0,0.4615,134.56,0.0,1
24.0,1,2,24.0,3.0,3,4.0,1,3.0,1.0,8,4.0,1,2400.0,0.0,0,13.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.5,100.0,0.0,0
33.0,2,2,10.0,5.0,2,4.0,1,4.0,3.0,7,3.0,0,8380.0,0.0,1,14.0,4.0,2.0,10.0,3.0,3.0,9.0,8.0,0.0,8.0,0.8182,253.94,0.0,0
29.0,2,2,10.0,3.0,1,3.0,1,3.0,1.0,8,3.0,2,2642.0,1.0,0,11.0,3.0,0.0,1.0,4.5,3.0,1.0,0.0,0.0,0.0,0.5,91.1,0.0,0
42.0,2,1,3.0,3.0,1,3.0,0,4.0,2.0,2,4.0,1,5231.0,2.0,1,13.0,2.0,1.0,17.0,1.0,2.0,5.0,3.0,1.0,3.0,0.2778,124.55,0.0,0
42.0,2,1,2.0,4.0,4,1.0,1,2.0,2.0,0,4.0,2,6781.0,3.0,0,23.0,2.0,0.0,14.0,4.5,3.0,1.0,0.0,0.0,0.0,0.0667,161.45,0.0,0
33.0,0,2,8.0,1.0,1,2.0,0,2.0,1.0,8,4.0,2,2342.0,0.0,0,19.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5,70.97,0.0,0
19.0,2,1,25.0,3.0,1,2.0,0,4.0,1.0,6,4.0,2,2994.0,1.0,1,12.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.5,157.58,0.0,0
26.0,2,2,23.0,3.0,2,3.0,0,2.0,2.0,7,4.0,1,4157.0,7.0,1,19.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.3333,159.88,0.0,0
35.0,2,2,8.0,4.0,1,1.0,0,3.0,1.0,8,4.0,1,2572.0,1.0,0,16.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,0.75,73.49,0.0,0
47.0,0,1,29.0,4.0,1,1.0,1,3.0,3.0,3,2.0,1,11849.0,1.0,1,12.0,4.0,1.0,10.0,2.0,2.0,10.0,7.0,7.5,9.0,0.9091,252.11,0.5,1
30.0,1,1,23.0,3.0,1,1.0,1,1.0,1.0,6,3.0,0,2613.0,1.0,0,25.0,3.0,2.5,10.0,2.0,2.0,10.0,7.0,0.0,9.0,0.9091,87.1,0.0,0
35.0,2,1,7.0,2.0,1,3.0,1,2.0,1.0,2,4.0,1,2690.0,1.0,0,18.0,4.0,1.0,1.0,4.5,2.0,1.0,0.0,0.0,1.0,0.5,76.86,0.0,0
32.0,2,2,13.0,4.0,1,2.0,1,3.0,2.0,7,4.0,0,4403.0,2.0,0,11.0,3.0,1.0,8.0,3.0,2.0,5.0,2.0,0.0,3.0,0.5556,137.59,0.0,0
34.0,2,1,1.0,3.0,1,4.0,0,2.0,1.0,2,2.0,1,3294.0,5.0,0,17.0,1.0,1.0,7.0,2.0,2.0,5.0,4.0,0.0,2.0,0.625,96.88,0.0,0
55.0,2,1,2.0,3.0,3,4.0,1,3.0,5.0,3,1.0,1,19859.0,5.0,1,13.0,4.0,1.0,24.0,2.0,3.0,5.0,2.0,1.0,4.0,0.2,361.07,0.0,1
50.0,0,1,2.0,4.0,1,1.0,1,3.0,4.0,3,1.0,0,17924.0,1.0,0,11.0,4.0,1.0,28.5,3.0,3.0,18.0,6.0,7.5,7.0,0.6102,358.48,1.5,0
36.0,2,1,2.0,3.0,1,4.0,0,3.0,1.0,6,3.0,1,2543.0,4.0,0,13.0,2.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0.2857,70.64,0.0,0
50.0,1,1,20.0,5.0,3,2.0,1,3.0,4.0,0,3.0,1,11245.0,2.0,1,15.0,3.0,1.0,28.5,3.0,3.0,18.0,8.0,7.5,13.0,0.6102,224.9,0.0,0
28.0,2,1,12.0,1.0,1,3.0,0,3.0,1.0,2,4.0,1,2515.0,1.0,1,11.0,4.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.5,89.82,0.0,1
31.0,2,1,23.0,3.0,3,2.0,1,2.0,2.0,0,4.0,1,5582.0,0.0,0,21.0,2.0,1.0,10.0,2.0,3.0,9.0,0.0,7.0,8.0,0.8182,180.06,7.0,0
36.0,2,2,3.0,4.0,2,1.0,0,3.0,2.0,7,2.0,2,9278.0,3.0,1,16.0,4.0,0.0,15.0,3.0,3.0,5.0,4.0,0.0,1.0,0.3125,257.72,0.0,0
27.0,1,1,10.0,2.0,1,4.0,1,3.0,3.0,4,1.0,0,8793.0,1.0,0,21.0,3.0,2.0,9.0,4.0,2.0,9.0,7.0,1.0,7.0,0.9,325.67,0.0,0
32.0,2,2,4.0,2.0,1,3.0,0,3.0,1.0,8,2.0,1,3931.0,2.0,0,11.0,1.0,1.0,6.0,4.5,3.0,4.0,3.0,1.0,2.0,0.5714,122.84,0.0,0
25.0,2,1,2.0,1.0,3,1.0,1,4.0,1.0,6,1.0,2,3424.0,7.0,0,13.0,3.0,0.0,6.0,3.0,2.0,4.0,3.0,0.0,1.0,0.5714,136.96,0.0,0
40.0,2,2,2.0,4.0,1,3.0,0,3.0,5.0,3,3.0,1,18041.0,0.0,0,14.0,4.0,0.0,21.0,2.0,3.0,18.0,14.5,1.0,12.0,0.8182,451.02,0.0,0
49.0,2,1,22.0,4.0,4,1.0,0,3.0,4.0,5,2.0,1,16413.0,3.0,0,16.0,2.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,2.0,0.1429,334.96,0.0,0
33.0,1,1,6.0,3.0,1,3.0,1,3.0,2.0,0,4.0,0,7725.0,3.0,0,23.0,3.0,1.0,15.0,2.0,1.0,13.0,11.0,4.0,7.0,0.8125,234.09,0.0,0
32.0,2,1,1.0,1.0,1,4.0,1,3.0,1.0,6,1.0,2,2956.0,1.0,0,13.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.5,92.38,0.0,0
36.0,2,2,2.0,4.0,1,3.0,1,3.0,1.0,8,4.0,2,2644.0,3.0,1,21.0,4.0,0.0,7.0,3.0,2.0,3.0,2.0,1.0,2.0,0.375,73.44,0.0,0
51.0,2,1,11.0,2.0,5,4.0,0,2.0,4.0,4,2.0,2,13142.0,3.0,0,16.0,2.0,0.0,28.5,1.0,2.0,5.0,2.0,0.0,3.0,0.1695,257.69,0.0,0
